amount,hour,location_mismatch,txn_frequency,card_type,merchant_category,is_fraud
98.55,1,0,15,1,1,1
15.79,13,0,15,0,2,0
173.16,2,0,3,1,0,0
26.79,21,1,12,1,1,0
105.64,22,0,6,1,1,0
51.95,3,0,5,1,2,1
90.64,0,0,11,0,2,0
11.37,22,0,12,1,2,0
1.71,8,1,7,0,1,0
240.31,16,0,9,0,0,0
31.42,13,0,18,1,0,0
171.3,16,0,14,1,0,0
733.9,0,0,4,0,1,0
23.75,9,0,8,1,2,0
30.81,22,0,16,1,0,0
108.73,15,0,4,0,0,0
336.53,18,1,19,1,0,1
247.47,23,0,6,1,1,0
69.89,2,1,19,1,2,0
158.53,11,0,15,0,3,0
14.59,2,0,12,0,2,0
379.15,14,0,12,0,2,0
333.41,16,0,2,1,2,0
17.88,17,0,9,1,0,0
35.59,6,0,3,0,2,0
10.55,18,0,1,1,0,0
31.71,6,0,14,0,1,0
169.26,4,0,13,0,3,0
47.53,7,0,5,1,1,0
9.26,20,0,7,0,1,0
41.89,15,0,14,1,3,0
398.37,15,0,16,1,2,0
99.34,18,1,18,1,2,0
53.81,14,0,14,0,0,0
18.22,6,1,1,1,2,0
428.14,4,0,6,1,3,1
171.95,22,1,10,1,1,0
33.06,10,0,6,1,2,0
7.26,9,0,2,0,0,0
5.83,20,0,7,0,1,0
12.83,22,0,17,1,1,0
86.93,8,1,14,1,0,0
264.17,0,0,7,0,1,0
68.67,19,0,9,1,0,0
185.12,0,0,19,1,0,1
59.04,7,0,11,0,3,0
123.3,2,0,3,0,3,0
131.63,1,0,4,1,2,0
19.11,3,0,5,0,3,0
44.82,18,0,4,0,1,0
101.42,10,0,13,1,2,0
7.33,4,0,9,1,2,0
44.87,23,0,14,0,0,0
76.53,9,0,16,1,3,0
557.92,23,0,6,1,0,0
64.35,22,1,10,0,2,0
169.31,7,0,13,1,0,0
56.58,12,1,3,0,1,0
159.16,4,0,11,0,1,0
90.49,11,1,3,1,2,0
217.68,12,0,7,0,1,0
52.92,21,0,10,1,3,0
92.71,7,0,1,1,2,0
99.43,14,0,4,1,3,0
54.02,12,1,8,1,1,1
15.58,0,0,17,0,0,1
9.82,21,0,5,1,3,0
1.68,5,0,17,0,3,0
206.78,10,1,9,1,1,0
26.98,12,0,8,1,3,0
23.76,20,0,7,0,3,0
133.19,19,0,5,0,0,0
38.57,0,0,4,1,2,0
70.53,10,1,3,0,1,1
17.73,10,0,8,0,0,0
321.25,7,0,5,0,0,0
190.77,21,0,5,1,2,0
199.36,2,1,17,1,2,0
52.22,18,0,15,1,1,0
143.7,11,1,8,0,1,1
15.53,5,0,7,1,1,0
0.87,22,0,17,1,0,1
2.02,7,0,12,0,3,0
88.33,4,0,4,1,2,0
60.77,9,1,18,1,1,0
72.98,21,0,4,1,1,0
0.75,15,0,10,0,0,0
54.94,11,1,3,0,1,0
126.61,16,0,5,1,0,0
58.46,5,0,12,1,3,0
131.76,8,0,5,0,0,0
26.53,9,0,5,0,2,0
167.74,19,1,4,0,0,0
88.78,13,0,6,1,3,0
23.67,13,0,10,1,3,0
27.01,16,0,6,0,2,0
98.89,15,0,1,0,0,0
177.16,3,0,16,1,2,0
53.72,1,0,11,0,3,0
29.88,15,0,6,1,0,0
201.75,0,0,18,0,1,0
110.64,2,0,6,1,3,0
59.44,22,0,17,0,3,1
66.92,10,0,12,1,2,0
22.85,15,0,17,0,3,0
98.56,17,0,18,1,2,0
44.43,14,1,10,1,0,0
543.65,8,0,12,1,1,1
65.43,11,0,4,0,1,0
66.53,17,1,10,1,2,0
83.44,4,0,5,1,1,0
248.6,23,0,4,1,1,0
161.35,7,1,16,0,3,0
59.99,2,0,5,0,3,0
126.83,1,0,19,0,0,0
88.25,18,0,6,1,3,0
67.8,7,1,7,0,3,0
21.36,1,1,10,1,3,1
62.35,18,1,7,0,3,0
28.21,0,0,14,0,1,1
246.32,21,0,10,0,1,0
40.86,12,0,11,1,1,0
304.21,22,0,14,1,3,0
76.15,19,1,12,0,1,1
99.84,16,0,4,0,0,0
78.29,2,0,13,1,0,0
13.86,8,0,3,1,3,0
47.13,4,0,13,1,1,0
10.44,5,0,19,1,0,0
97.54,3,0,15,0,2,0
59.22,16,0,19,0,3,0
150.5,20,0,4,0,0,0
24.91,20,1,6,1,0,0
17.98,20,0,15,1,0,0
52.14,15,0,4,0,2,0
261.16,15,1,6,0,2,0
123.93,21,0,2,0,2,0
54.29,10,0,4,0,0,0
72.83,1,0,18,0,2,0
8.8,16,0,15,1,3,0
417.18,14,0,12,0,2,0
109.78,17,0,8,1,3,0
33.6,9,0,12,1,0,0
88.14,5,0,9,1,1,1
11.6,20,0,7,0,3,0
337.66,15,0,8,1,3,1
19.21,4,0,10,0,3,0
104.42,11,0,11,0,0,0
28.16,5,0,2,1,3,0
126.43,13,0,4,0,0,0
149.98,22,0,9,1,3,0
111.91,15,0,8,0,0,0
95.32,6,1,5,0,1,0
223.0,1,0,14,1,0,0
8.19,5,0,2,1,0,0
40.18,8,0,17,0,1,0
28.54,6,0,8,1,0,0
442.4,1,0,2,1,0,0
49.33,18,1,15,0,3,0
131.91,7,0,2,1,0,0
115.43,10,1,11,1,3,0
23.84,3,0,14,0,1,0
27.31,15,0,10,1,0,0
33.03,17,1,7,0,1,0
52.95,12,0,14,1,1,0
26.7,4,1,13,0,2,1
1.98,1,1,2,1,0,0
211.52,10,0,10,0,0,0
337.0,0,0,1,0,3,1
41.79,12,0,1,0,3,0
41.33,4,0,3,1,2,0
0.71,17,0,11,0,2,0
114.02,13,0,19,0,0,0
174.55,12,0,9,1,0,0
15.85,6,0,13,0,2,0
17.4,7,0,4,0,0,0
156.1,17,0,6,0,0,0
95.79,6,0,2,0,0,0
4.59,19,0,9,1,2,0
97.43,16,0,18,1,2,0
36.95,15,0,4,1,1,0
46.0,10,0,1,0,3,0
146.85,18,1,1,1,1,0
166.57,0,0,17,0,0,0
51.14,20,0,19,0,0,0
294.04,7,0,3,1,1,0
52.17,0,0,17,0,1,0
147.77,8,0,3,0,1,0
66.14,18,0,4,1,0,0
227.82,20,0,13,1,0,0
238.34,8,0,15,0,1,0
9.15,20,1,12,0,2,0
275.66,9,0,3,0,3,0
174.6,23,0,8,0,3,0
156.69,22,0,1,1,1,0
22.43,10,0,18,1,2,0
163.54,0,0,13,0,3,0
189.8,19,0,7,1,2,0
34.13,7,0,13,0,3,0
304.2,19,0,17,1,3,0
5.11,11,0,13,1,0,0
16.24,0,0,13,0,2,0
77.13,9,0,11,1,3,0
85.75,3,0,14,0,2,0
103.61,14,0,10,1,1,0
1.71,18,0,8,1,1,0
322.81,5,0,6,0,2,0
4.56,4,0,19,1,3,0
15.44,4,0,19,1,1,0
1.41,17,1,12,0,1,1
83.67,2,0,7,1,3,0
269.22,21,1,18,1,1,0
109.65,1,0,18,0,1,0
172.97,3,0,3,0,3,0
1.34,17,0,9,1,2,0
78.09,8,0,6,1,2,0
61.54,18,1,1,0,3,0
69.11,9,0,10,0,3,0
7.5,21,0,8,1,2,0
115.34,14,0,17,1,3,0
69.96,0,0,3,0,2,0
144.88,10,1,3,1,2,0
66.42,13,0,3,1,0,1
16.18,9,0,7,0,1,0
104.49,18,0,11,1,3,0
18.92,23,1,18,1,0,1
205.88,20,0,5,0,2,0
94.96,15,1,2,1,3,1
17.1,7,0,14,1,1,0
327.91,1,0,1,0,2,0
73.06,22,0,4,0,0,0
7.57,6,0,14,0,2,0
98.57,18,0,15,1,3,0
29.2,6,0,17,1,1,0
162.81,14,0,3,1,2,0
170.28,7,0,4,1,3,0
386.07,13,1,18,0,3,1
69.69,0,0,1,0,2,0
60.69,12,0,5,0,1,0
140.03,2,0,18,1,3,1
14.21,20,0,13,0,0,0
79.17,5,1,14,1,0,0
79.02,18,0,3,1,1,0
9.37,14,0,6,1,1,0
54.13,3,0,11,0,0,0
191.93,20,0,9,1,1,0
193.9,2,0,19,1,0,1
10.45,3,0,7,0,2,1
9.51,4,0,10,0,0,0
30.48,17,0,7,1,1,0
207.76,9,1,5,1,2,1
13.8,7,0,4,1,1,1
127.3,11,1,17,0,0,0
10.67,21,1,5,0,2,0
97.59,2,0,17,0,3,0
44.02,17,0,17,0,0,0
155.55,22,0,17,0,2,0
26.62,7,0,1,1,3,0
101.94,0,0,2,1,1,1
26.88,13,0,19,1,0,0
125.06,21,0,9,1,2,0
206.89,22,0,15,0,3,0
13.56,12,0,19,0,2,0
201.44,11,0,5,1,2,0
90.04,2,0,13,1,0,0
13.59,17,0,4,0,1,0
55.78,20,1,13,1,3,1
17.54,12,0,6,1,1,0
120.51,14,0,12,0,3,0
142.24,9,0,9,1,2,0
11.18,0,0,15,0,3,0
70.55,5,0,15,1,3,0
168.54,8,0,17,1,1,0
275.14,9,1,5,1,3,0
72.06,14,0,5,0,0,0
300.13,8,0,5,0,1,0
76.72,22,0,14,0,1,0
50.12,13,0,2,0,0,0
188.52,10,0,9,0,0,0
67.92,6,0,14,0,1,0
63.85,23,1,15,1,1,0
67.4,1,0,4,1,1,0
187.59,13,0,6,1,2,0
178.34,5,0,14,1,3,0
51.67,4,0,5,0,0,0
40.54,4,0,11,1,2,0
67.71,18,0,14,0,2,0
85.04,18,1,7,1,2,0
27.23,5,0,14,1,3,0
157.97,9,0,13,0,2,0
66.65,22,1,18,0,1,0
40.65,13,0,2,1,0,0
11.3,16,0,9,0,3,0
27.29,2,0,11,0,3,0
298.15,0,0,11,1,1,0
36.4,9,0,6,0,0,0
18.5,2,0,1,0,2,1
61.74,4,0,5,0,3,1
36.69,18,0,14,1,0,0
3.58,9,0,16,0,3,0
39.03,15,1,9,0,0,0
78.55,0,0,19,0,0,0
80.23,5,0,8,1,0,0
44.09,8,0,8,1,1,0
59.29,4,0,16,1,3,0
336.73,13,1,18,0,2,0
47.38,9,0,8,1,1,0
29.87,1,0,9,0,2,1
27.9,4,0,5,1,1,0
61.21,0,0,2,1,1,0
142.51,9,0,14,0,1,0
23.07,21,1,18,0,0,0
123.55,8,0,13,0,3,0
2.14,2,1,12,0,0,0
54.29,14,0,15,0,0,0
149.55,3,1,15,0,0,0
41.36,12,0,1,0,1,0
82.95,5,1,7,1,1,1
22.94,19,0,13,1,2,0
135.48,16,1,18,1,3,0
5.37,22,0,1,0,0,0
191.42,4,0,11,1,0,0
22.09,14,0,13,0,0,0
207.46,7,1,9,1,3,0
43.47,4,0,16,1,3,0
128.26,23,0,11,0,3,0
38.45,12,0,3,1,0,0
236.35,0,0,17,1,3,0
13.54,0,0,2,1,0,0
19.66,6,0,9,1,0,0
67.93,21,0,9,1,3,0
8.55,4,0,16,0,1,0
21.81,13,1,1,0,0,0
287.82,14,1,17,1,0,0
375.03,20,0,10,0,1,0
47.2,16,0,5,0,3,0
256.77,23,0,8,1,2,1
78.71,17,0,13,0,1,0
31.44,6,0,5,0,3,0
121.2,21,0,4,0,0,0
107.56,17,0,8,1,1,0
452.13,18,0,7,1,0,0
30.79,19,0,5,1,1,0
111.49,6,0,10,1,2,0
5.34,7,0,17,1,0,0
12.06,12,0,6,1,3,0
0.39,17,0,10,1,1,0
752.52,23,0,16,0,1,0
162.09,10,0,10,1,1,0
154.52,8,0,4,0,0,0
71.28,22,0,2,1,3,0
35.68,0,0,1,1,1,0
16.4,21,0,3,1,0,0
33.5,7,0,13,1,0,0
47.16,20,0,12,0,2,0
141.19,11,0,1,1,3,0
77.58,1,0,10,0,2,0
8.07,14,0,6,0,1,1
1.82,20,0,9,0,0,0
10.8,23,1,1,1,1,0
52.85,17,0,12,1,0,0
270.59,16,0,5,0,0,0
101.45,14,0,1,1,3,0
161.86,19,0,2,1,1,0
62.81,19,0,14,1,3,0
44.89,8,0,2,0,0,0
11.47,2,1,5,0,1,1
208.69,19,0,10,0,0,0
152.86,18,0,6,0,1,0
18.41,17,0,5,0,1,0
71.8,19,0,2,1,2,0
66.82,7,1,9,0,2,0
98.11,0,0,10,0,3,0
292.22,23,0,8,0,0,0
86.7,23,1,6,0,3,0
77.7,14,0,5,1,1,0
5.16,18,0,18,1,3,0
6.5,9,1,18,0,1,1
20.75,11,0,2,1,3,0
3.3,5,0,12,0,3,0
136.01,12,0,8,0,1,0
128.49,3,1,4,0,1,0
14.62,12,1,4,1,3,0
180.84,16,0,9,1,1,0
16.82,0,1,9,0,3,0
35.84,4,0,12,0,0,0
28.63,23,0,14,0,2,0
46.57,16,0,3,1,1,0
29.39,17,0,6,0,1,0
67.13,6,0,15,0,3,0
52.32,15,0,19,1,1,0
431.02,7,0,4,0,0,0
5.76,11,1,1,1,2,0
15.34,13,0,9,0,2,0
5.43,18,1,16,1,1,0
98.31,10,1,9,0,0,0
5.61,11,0,12,0,2,0
181.06,12,0,14,1,2,0
71.73,7,0,15,0,0,0
74.87,0,0,16,1,2,0
82.46,8,0,8,0,3,0
18.73,1,0,10,1,0,0
22.03,13,0,14,0,2,0
38.39,12,0,17,1,0,0
90.02,15,0,3,1,1,0
23.59,1,0,4,0,2,0
12.37,3,0,16,0,2,0
351.05,11,1,14,1,3,1
2.22,15,0,14,1,3,0
162.3,9,1,16,1,2,0
155.13,2,0,8,0,0,0
35.27,3,0,18,1,2,0
14.58,5,0,7,1,3,0
15.74,22,0,3,1,3,0
119.54,4,0,6,0,2,0
102.95,17,1,16,0,0,0
152.67,2,0,4,0,2,0
277.23,9,0,19,1,2,0
117.74,10,0,2,1,0,0
16.94,18,0,4,0,0,0
27.9,13,0,2,0,0,0
184.64,20,0,7,0,2,0
23.48,10,0,15,0,1,1
7.53,20,0,17,1,0,0
121.5,3,1,14,0,2,0
51.5,23,0,11,0,1,0
252.62,21,0,17,1,3,0
105.06,5,0,5,1,1,0
9.48,16,0,14,0,0,0
295.38,21,0,17,0,0,0
29.92,18,0,2,0,0,0
41.13,12,0,7,0,3,0
51.46,21,0,4,1,0,0
5.26,9,0,8,0,0,0
68.62,10,0,1,0,2,0
13.16,5,0,10,0,2,0
51.24,1,0,1,0,3,0
43.19,0,0,1,1,0,0
148.21,10,0,4,0,2,0
162.54,15,1,17,1,0,0
16.65,2,0,5,0,0,1
45.66,4,0,14,0,1,0
46.74,14,0,6,0,0,0
16.42,14,0,7,1,1,0
160.17,3,0,8,1,2,0
122.84,22,1,18,0,0,0
21.12,3,0,4,1,1,1
45.68,7,0,3,1,1,0
11.18,6,0,4,0,2,0
98.94,16,0,16,1,1,0
12.94,14,0,13,1,0,0
426.4,4,0,11,1,0,0
151.72,12,0,11,1,1,0
49.47,3,0,5,1,0,1
86.41,21,0,1,0,0,0
242.3,16,0,14,0,3,0
80.77,21,0,19,0,1,0
19.18,16,0,5,1,2,0
47.59,13,0,6,0,2,0
185.24,13,0,19,1,0,0
103.34,16,1,12,0,1,0
105.19,7,1,14,1,0,1
201.61,1,0,17,1,0,0
224.41,12,0,7,1,1,0
252.31,21,1,1,0,2,0
9.97,15,0,17,1,3,0
78.55,15,0,6,0,3,0
134.9,5,0,4,1,0,0
141.44,21,0,14,1,3,0
93.32,23,0,8,0,2,0
18.25,3,0,18,0,0,0
159.66,2,0,13,1,1,0
127.34,5,0,8,1,3,0
9.01,3,0,16,1,1,0
62.33,17,0,5,0,2,0
19.11,5,0,3,1,0,0
41.17,4,0,13,1,1,0
1.82,8,0,15,1,0,0
51.14,10,0,4,1,3,0
79.82,5,0,3,0,0,0
96.65,15,0,2,0,2,0
108.91,18,0,4,0,0,0
180.97,10,0,6,0,0,0
24.27,20,0,4,1,3,0
12.84,14,0,17,1,2,1
190.74,23,0,7,0,1,0
17.03,8,0,18,1,0,0
367.93,23,0,10,1,0,0
184.86,18,0,17,1,1,1
69.49,18,0,4,0,2,0
398.57,23,0,19,0,1,1
10.25,8,0,7,0,0,0
36.11,22,0,13,1,0,0
101.67,3,0,3,1,2,0
43.08,9,0,8,1,3,0
263.63,8,0,11,0,2,0
6.79,18,0,16,0,1,0
79.72,14,0,19,0,2,0
89.37,18,0,9,0,1,0
105.76,1,1,10,1,3,0
29.53,9,0,6,1,3,0
45.34,18,0,3,0,1,0
185.59,16,0,8,0,0,0
21.68,19,1,6,1,1,0
175.37,23,1,8,1,1,0
82.7,20,0,14,0,2,0
143.63,1,0,8,0,3,0
125.04,18,0,11,0,2,0
23.26,16,0,10,1,0,0
84.12,17,0,10,1,0,0
202.29,16,0,11,1,0,0
56.58,1,0,1,1,1,0
339.89,18,0,15,1,2,0
60.19,0,0,5,0,1,0
15.41,10,0,14,0,0,0
49.34,9,0,8,0,3,0
303.04,4,0,17,0,2,1
38.53,15,0,4,0,1,0
202.57,23,0,4,1,2,0
213.07,4,0,18,0,1,1
43.11,23,0,19,0,3,0
8.69,22,0,3,0,3,0
128.94,11,1,9,1,0,0
37.33,3,1,7,0,3,0
152.75,22,0,2,1,1,0
58.46,5,0,9,0,1,0
66.41,18,0,6,0,0,0
150.47,8,1,6,1,0,1
48.19,11,0,16,0,3,0
58.54,14,0,2,0,3,0
47.19,15,0,16,1,1,0
45.78,12,0,3,0,1,0
74.64,20,0,16,1,1,0
165.44,23,0,12,1,0,0
44.91,6,0,3,1,0,0
74.29,22,0,11,1,0,0
111.09,19,1,11,1,2,1
31.39,3,1,16,0,2,1
32.51,10,0,5,0,0,0
270.92,7,0,8,0,3,0
128.57,5,0,11,1,2,0
86.08,9,1,11,0,3,0
104.33,6,0,18,1,2,1
2.97,6,0,19,0,1,0
96.26,3,0,10,1,1,0
71.23,2,0,4,1,1,0
78.91,23,0,10,0,3,0
44.54,6,0,14,0,2,0
8.5,3,0,6,0,2,1
21.49,12,0,5,1,3,0
301.07,19,0,15,0,1,0
52.54,16,0,5,1,3,0
62.86,6,1,6,0,1,0
5.41,16,1,19,1,0,1
3.83,3,0,17,1,2,0
126.29,10,1,14,0,3,0
77.24,2,0,11,0,3,1
71.07,10,0,14,0,1,0
27.86,2,0,5,1,3,0
136.55,11,0,13,1,1,0
18.42,0,0,12,0,1,0
21.06,3,0,19,0,2,0
61.75,13,0,10,0,1,0
33.73,0,0,13,1,1,0
28.43,13,0,15,1,3,0
103.63,12,1,13,0,3,0
105.26,12,0,4,0,1,0
174.02,23,0,9,1,1,0
54.08,14,0,19,1,1,0
7.59,16,0,7,0,0,0
31.97,11,0,15,0,1,0
391.23,21,0,17,0,0,0
90.7,22,0,14,1,3,0
123.7,13,0,14,0,2,0
0.74,11,0,9,1,2,1
73.02,17,0,16,0,2,0
3.83,3,0,2,0,2,0
84.22,13,0,14,0,3,0
253.54,18,0,4,0,2,0
345.52,12,0,3,0,3,0
77.77,22,0,3,0,3,0
61.29,17,1,11,1,1,0
290.07,10,0,5,1,1,0
111.97,5,0,16,0,2,1
6.71,8,0,19,1,1,0
62.68,11,0,9,1,0,0
27.48,18,0,11,1,0,0
63.45,13,0,12,1,3,0
60.78,14,0,8,0,1,0
87.26,10,0,14,0,2,0
44.13,5,0,17,0,2,0
17.95,13,0,15,0,0,0
70.06,2,0,15,0,1,0
177.32,18,0,12,1,0,0
109.07,19,0,9,1,1,0
41.3,10,1,12,0,2,0
274.14,23,0,19,0,0,0
243.28,16,0,12,0,1,0
23.49,16,0,11,0,2,0
4.02,22,0,6,1,1,0
135.21,2,0,8,1,2,0
175.8,13,0,11,1,3,0
343.78,6,1,3,1,3,0
220.58,18,0,16,0,1,0
91.76,2,0,6,0,0,0
75.51,1,0,9,0,1,0
2.82,16,0,9,1,3,0
28.32,8,0,6,0,0,0
61.55,21,0,5,0,3,0
99.02,5,0,1,0,3,0
81.48,23,0,3,1,0,0
135.73,20,0,3,0,0,0
32.82,8,0,12,1,3,0
83.23,4,0,4,1,2,1
9.23,1,0,16,1,0,0
53.39,21,0,11,0,3,0
138.69,14,0,8,0,0,0
118.22,8,1,9,0,0,0
467.16,18,0,14,1,3,0
32.56,9,0,15,1,2,0
68.95,3,0,19,0,1,1
39.98,9,0,9,1,3,0
58.09,7,0,17,1,2,0
194.46,21,0,9,0,3,0
115.27,12,0,3,0,2,0
214.08,6,0,16,1,1,0
22.75,6,0,13,0,1,0
206.64,3,1,17,0,0,1
6.16,14,0,4,1,0,0
219.46,11,1,9,1,1,0
39.91,15,1,9,1,3,0
37.77,5,0,18,0,1,0
71.76,8,0,14,0,2,0
282.5,2,0,3,1,2,0
4.9,7,0,4,1,2,0
43.42,6,0,1,0,1,0
194.19,3,0,18,1,0,1
50.43,12,0,4,0,2,0
22.21,18,0,10,1,2,0
55.3,6,0,4,0,1,1
48.7,9,0,17,0,2,0
247.0,11,0,8,0,1,0
143.52,2,0,19,0,0,0
70.34,23,0,9,1,2,0
445.42,11,0,16,1,2,1
62.6,18,0,15,0,2,0
6.0,14,0,16,0,1,0
30.42,7,0,12,0,1,0
57.28,11,0,18,1,3,0
17.07,19,0,7,1,0,0
294.82,5,0,16,1,3,0
145.61,9,0,19,1,3,0
31.24,1,0,6,0,3,0
89.36,23,0,6,1,1,0
127.82,12,0,6,0,2,0
283.5,6,0,15,1,2,0
213.4,7,0,2,1,1,0
72.4,22,0,9,1,3,0
149.01,15,0,8,1,0,0
82.59,10,1,7,1,1,0
80.45,3,1,16,0,3,0
12.19,16,0,15,0,1,0
13.48,15,0,9,0,2,0
75.4,18,0,15,1,2,0
31.32,22,0,2,1,2,0
2.13,10,0,14,0,3,0
128.32,6,0,11,1,1,1
3.3,12,0,3,1,3,0
90.46,18,0,2,0,1,1
77.48,16,1,18,1,0,1
346.78,21,0,14,1,2,0
66.21,12,0,5,0,0,0
6.57,11,0,12,1,2,0
80.23,6,0,14,1,0,0
183.95,0,0,6,0,3,0
576.01,0,0,8,0,2,0
56.27,19,1,7,1,3,0
38.61,22,0,7,0,3,0
237.14,13,0,12,1,1,0
21.23,14,0,7,1,2,0
95.56,10,0,12,1,0,0
52.04,23,0,16,1,0,0
4.2,8,0,7,0,2,0
42.66,16,0,8,0,1,0
30.82,3,0,1,0,2,0
115.87,19,0,13,0,3,0
297.18,18,0,19,1,1,0
31.2,6,0,1,0,3,1
166.85,0,1,18,1,2,0
5.7,8,0,7,1,1,0
77.25,12,0,17,1,2,0
7.32,23,0,15,1,2,0
271.86,1,0,19,1,1,0
145.39,1,0,4,0,1,0
107.28,23,0,17,1,2,0
173.67,14,0,7,0,0,0
104.28,16,0,16,1,1,0
347.2,12,0,17,1,0,0
125.16,6,0,15,1,0,0
258.57,8,0,9,1,0,0
72.8,11,0,13,1,0,0
12.45,2,0,7,0,3,0
75.12,22,1,19,1,2,0
13.57,21,0,11,0,1,0
89.77,14,0,8,0,2,0
65.87,6,0,17,0,2,0
97.44,22,0,4,0,2,0
1.01,0,0,4,0,2,1
21.67,13,0,18,1,2,0
67.6,18,0,17,1,1,0
300.59,15,0,3,1,2,0
48.39,9,0,9,1,2,1
55.23,0,0,6,0,2,0
125.42,4,1,2,1,3,0
92.58,2,0,12,1,0,0
35.51,16,0,15,1,3,0
52.9,17,0,9,0,2,0
24.55,20,0,2,0,3,0
338.2,18,0,12,0,1,0
14.0,21,0,16,0,1,0
46.5,21,0,7,0,1,0
2.62,17,0,1,1,0,0
25.07,15,0,7,0,1,0
151.63,1,0,3,1,0,0
22.46,14,0,5,1,1,0
8.35,12,0,3,1,3,0
64.33,12,0,15,0,3,0
1.0,15,0,6,1,3,0
8.86,7,0,15,1,3,0
164.83,10,0,3,0,0,0
147.61,7,0,1,1,1,0
246.67,21,0,2,0,2,0
192.77,9,1,4,0,3,0
114.94,22,1,14,0,1,0
5.38,0,1,14,1,1,1
152.72,11,0,10,1,1,0
186.76,8,0,11,1,2,0
160.49,4,0,4,0,3,0
71.03,8,0,15,1,0,0
26.51,15,0,4,1,0,0
186.65,17,0,16,0,2,0
129.89,7,0,2,1,2,0
395.08,22,0,13,1,0,1
16.92,10,0,8,0,0,0
25.58,19,0,13,0,3,0
23.8,18,0,8,1,0,0
157.28,3,0,4,1,0,0
20.69,19,0,5,0,0,0
6.9,9,0,6,0,2,0
654.37,23,1,19,0,0,0
2.51,12,0,10,1,0,0
180.33,19,0,3,0,3,0
45.47,13,0,13,1,1,0
184.27,20,0,9,0,2,0
80.88,1,1,17,1,2,1
231.9,3,0,10,0,3,0
260.63,6,0,12,0,0,0
0.91,18,0,13,1,1,0
7.84,16,0,10,0,3,0
28.82,15,1,19,0,1,0
110.66,12,0,19,1,0,1
219.17,23,0,17,1,1,0
61.61,23,0,5,0,3,0
93.39,21,1,8,0,0,0
20.89,22,1,5,1,2,0
163.46,17,0,15,1,1,0
342.12,20,0,4,1,0,0
31.28,11,0,13,1,0,0
68.29,22,1,17,0,3,1
9.01,0,0,5,0,0,1
81.9,14,0,1,0,3,0
69.87,2,0,15,1,2,0
15.6,5,0,10,1,1,1
58.35,13,0,11,0,2,0
40.66,22,0,18,1,3,1
73.78,5,1,13,1,2,1
88.11,0,0,16,0,1,0
0.85,19,0,19,0,2,0
143.13,5,0,12,1,0,0
124.83,7,0,14,0,1,0
45.62,14,1,2,0,2,1
5.44,13,0,10,1,1,0
140.62,15,0,4,1,2,0
310.5,19,0,1,1,0,0
27.46,22,0,17,1,3,1
39.09,15,1,11,0,2,0
20.31,18,0,7,1,1,0
86.02,23,1,17,1,2,1
16.82,0,0,17,0,3,1
44.04,3,0,9,0,0,0
119.41,23,0,10,0,0,0
82.12,9,0,6,1,3,0
48.85,19,0,17,1,0,0
54.52,17,0,16,0,2,0
82.58,1,0,7,1,1,0
0.59,3,0,19,0,2,1
8.18,14,0,4,1,3,1
213.08,3,0,17,0,2,1
8.11,15,0,9,0,2,0
122.69,14,0,11,0,3,0
252.62,17,0,1,0,1,0
31.56,6,0,7,0,0,0
46.28,14,0,5,0,3,0
84.15,21,0,5,1,0,0
213.46,10,0,1,1,0,0
284.57,18,0,6,0,3,0
134.54,7,0,13,1,1,0
9.06,23,0,15,1,3,0
110.61,0,0,4,1,3,0
52.81,2,0,17,1,2,0
63.62,4,0,13,0,2,0
5.04,17,0,11,1,3,0
21.2,11,0,4,1,2,0
156.31,11,0,7,1,1,0
60.51,20,0,19,0,2,0
35.91,18,0,7,0,1,0
48.45,8,0,14,1,0,0
192.69,10,0,16,1,0,0
138.23,16,0,9,1,1,0
31.79,15,0,2,1,0,0
12.5,3,0,16,1,1,0
29.03,9,0,5,0,3,0
253.52,21,1,12,0,2,0
87.13,14,0,15,1,0,0
76.25,18,0,3,1,0,0
90.73,2,0,9,1,3,1
45.58,20,0,7,0,2,0
164.56,22,1,4,0,2,0
74.08,4,0,9,1,1,0
12.41,10,0,15,0,0,0
13.82,23,0,7,1,2,0
76.97,4,0,11,0,0,0
275.78,6,0,19,0,0,0
36.87,5,0,11,0,0,0
203.67,12,0,1,0,0,0
144.43,1,0,13,0,1,0
28.48,18,0,13,0,2,0
3.7,10,0,2,1,0,0
10.74,19,0,17,1,2,0
130.38,4,0,19,1,3,0
22.27,8,0,15,1,3,0
46.41,5,0,19,1,2,0
69.66,16,0,10,1,1,0
129.27,18,0,10,1,1,0
12.02,22,0,9,1,3,0
52.15,7,1,19,1,0,1
66.37,6,0,11,0,3,0
77.83,4,0,6,1,0,0
170.57,14,0,2,1,3,0
18.84,9,0,10,0,3,0
164.94,23,0,15,1,1,0
118.05,15,0,5,1,2,0
81.16,8,0,18,0,2,0
120.24,6,0,7,0,3,0
53.11,10,0,3,0,1,0
14.9,8,0,16,1,0,0
109.59,16,0,17,1,3,0
74.38,8,0,2,1,0,0
101.99,2,0,16,1,0,0
41.25,21,0,1,1,1,0
237.37,7,0,14,1,1,0
88.52,18,0,16,1,2,0
8.93,19,0,9,1,1,0
59.75,15,1,17,1,3,0
141.2,6,0,8,1,3,0
158.05,6,1,9,0,0,1
68.24,19,0,2,1,2,0
225.14,12,0,13,0,0,0
31.15,2,1,1,1,0,1
52.86,11,0,7,0,2,0
228.87,23,1,18,1,0,0
226.58,7,0,5,1,2,0
